X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,2.195000e+00,5.000000e-03
0,8.80e-01,4.90e-01,
1,8.96e-01,4.90e-01,
2,9.00e-01,4.90e-01,
3,8.88e-01,4.88e-01,
4,9.00e-01,4.90e-01,
5,8.92e-01,4.88e-01,
6,8.88e-01,4.90e-01,
7,9.00e-01,4.88e-01,
8,8.88e-01,4.90e-01,
9,9.00e-01,4.90e-01,
10,8.88e-01,4.88e-01,
11,9.08e-01,4.90e-01,
12,8.96e-01,4.90e-01,
13,9.04e-01,4.90e-01,
14,8.92e-01,4.90e-01,
15,9.12e-01,4.90e-01,
16,9.04e-01,4.88e-01,
17,8.92e-01,4.90e-01,
18,8.96e-01,4.88e-01,
19,9.12e-01,4.90e-01,
20,9.00e-01,4.90e-01,
21,9.12e-01,4.88e-01,
22,9.00e-01,4.90e-01,
23,9.12e-01,4.88e-01,
24,9.12e-01,4.90e-01,
25,9.00e-01,4.88e-01,
26,9.16e-01,4.90e-01,
27,9.00e-01,4.90e-01,
28,9.16e-01,4.90e-01,
29,9.04e-01,4.88e-01,
30,9.16e-01,4.90e-01,
31,9.00e-01,4.90e-01,
32,9.16e-01,4.88e-01,
33,9.04e-01,4.90e-01,
34,2.24e-01,4.94e-01,
35,2.16e-01,4.76e-01,
36,2.28e-01,4.74e-01,
37,2.16e-01,4.46e-01,
38,2.32e-01,4.40e-01,
39,2.20e-01,4.28e-01,
40,2.24e-01,4.28e-01,
41,2.32e-01,4.34e-01,
42,2.28e-01,4.36e-01,
43,2.32e-01,4.50e-01,
44,2.32e-01,4.50e-01,
45,2.24e-01,4.64e-01,
46,2.24e-01,4.68e-01,
47,2.36e-01,4.78e-01,
48,2.24e-01,4.78e-01,
49,2.36e-01,4.88e-01,
50,2.32e-01,4.86e-01,
51,2.32e-01,4.92e-01,
52,2.36e-01,4.92e-01,
53,2.32e-01,4.94e-01,
54,2.40e-01,4.92e-01,
55,2.32e-01,4.96e-01,
56,2.32e-01,4.96e-01,
57,2.36e-01,4.92e-01,
58,2.32e-01,4.96e-01,
59,2.40e-01,4.92e-01,
60,2.36e-01,4.92e-01,
61,2.48e-01,4.94e-01,
62,2.36e-01,4.92e-01,
63,2.44e-01,4.94e-01,
64,2.44e-01,4.92e-01,
65,2.36e-01,4.94e-01,
66,2.40e-01,4.92e-01,
67,2.44e-01,4.94e-01,
68,2.48e-01,4.92e-01,
69,2.40e-01,4.94e-01,
70,2.40e-01,4.94e-01,
71,2.52e-01,4.92e-01,
72,2.40e-01,4.92e-01,
73,2.48e-01,4.90e-01,
74,2.44e-01,4.88e-01,
75,2.52e-01,4.94e-01,
76,2.44e-01,4.88e-01,
77,2.52e-01,4.94e-01,
78,2.44e-01,4.90e-01,
79,2.56e-01,4.88e-01,
80,2.44e-01,4.88e-01,
81,2.56e-01,4.90e-01,
82,2.56e-01,4.88e-01,
83,2.48e-01,4.90e-01,
84,2.64e-01,4.90e-01,
85,2.48e-01,4.90e-01,
86,2.48e-01,4.90e-01,
87,2.60e-01,4.88e-01,
88,2.52e-01,4.90e-01,
89,2.60e-01,4.88e-01,
90,2.56e-01,4.90e-01,
91,2.64e-01,4.88e-01,
92,2.52e-01,4.90e-01,
93,2.64e-01,4.88e-01,
94,2.60e-01,4.90e-01,
95,2.68e-01,4.86e-01,
96,2.60e-01,4.90e-01,
97,2.68e-01,4.86e-01,
98,2.60e-01,4.90e-01,
99,2.68e-01,4.86e-01,
100,2.68e-01,4.86e-01,
101,2.56e-01,4.88e-01,
102,2.60e-01,4.88e-01,
103,2.68e-01,4.86e-01,
104,2.64e-01,4.86e-01,
105,2.72e-01,4.86e-01,
106,2.72e-01,4.84e-01,
107,2.64e-01,4.88e-01,
108,2.72e-01,4.84e-01,
109,2.64e-01,4.86e-01,
110,2.76e-01,4.84e-01,
111,2.68e-01,4.84e-01,
112,2.68e-01,4.84e-01,
113,2.76e-01,4.80e-01,
114,2.68e-01,4.82e-01,
115,2.80e-01,4.80e-01,
116,2.68e-01,4.82e-01,
117,2.76e-01,4.78e-01,
118,2.68e-01,4.80e-01,
119,2.80e-01,4.78e-01,
120,2.80e-01,4.78e-01,
121,2.72e-01,4.76e-01,
122,2.76e-01,4.76e-01,
123,2.84e-01,4.72e-01,
124,2.72e-01,4.72e-01,
125,2.84e-01,4.68e-01,
126,2.80e-01,4.70e-01,
127,2.92e-01,4.66e-01,
128,2.76e-01,4.68e-01,
129,2.84e-01,4.64e-01,
130,2.84e-01,4.62e-01,
131,2.76e-01,4.58e-01,
132,2.84e-01,4.56e-01,
133,2.80e-01,4.52e-01,
134,2.88e-01,4.50e-01,
135,2.80e-01,4.44e-01,
136,2.84e-01,4.42e-01,
137,2.88e-01,4.32e-01,
138,2.84e-01,4.32e-01,
139,2.96e-01,4.18e-01,
140,2.88e-01,4.18e-01,
141,2.96e-01,4.02e-01,
142,2.88e-01,3.98e-01,
143,3.00e-01,3.78e-01,
144,2.88e-01,3.76e-01,
145,3.00e-01,3.50e-01,
146,2.92e-01,3.44e-01,
147,3.00e-01,3.10e-01,
148,2.92e-01,3.02e-01,
149,2.96e-01,2.66e-01,
150,2.92e-01,2.58e-01,
151,3.00e-01,2.20e-01,
152,2.92e-01,2.16e-01,
153,3.00e-01,2.00e-01,
154,2.92e-01,1.96e-01,
155,3.08e-01,2.00e-01,
156,2.96e-01,2.02e-01,
157,3.04e-01,2.24e-01,
158,2.96e-01,2.30e-01,
159,3.08e-01,2.62e-01,
160,3.00e-01,2.66e-01,
161,3.04e-01,3.00e-01,
162,3.00e-01,3.10e-01,
163,3.08e-01,3.44e-01,
164,3.08e-01,3.50e-01,
165,3.00e-01,3.76e-01,
166,3.00e-01,3.80e-01,
167,3.12e-01,4.02e-01,
168,3.04e-01,4.06e-01,
169,3.12e-01,4.24e-01,
170,3.12e-01,4.26e-01,
171,3.04e-01,4.38e-01,
172,3.08e-01,4.42e-01,
173,3.20e-01,4.46e-01,
174,3.16e-01,4.50e-01,
175,3.08e-01,4.54e-01,
176,3.16e-01,4.54e-01,
177,3.12e-01,4.62e-01,
178,3.12e-01,4.60e-01,
179,3.16e-01,4.68e-01,
180,3.12e-01,4.66e-01,
181,3.20e-01,4.70e-01,
182,3.20e-01,4.68e-01,
183,3.12e-01,4.74e-01,
184,3.16e-01,4.72e-01,
185,3.24e-01,4.76e-01,
186,3.24e-01,4.76e-01,
187,3.16e-01,4.78e-01,
188,3.28e-01,4.78e-01,
189,3.16e-01,4.80e-01,
190,3.16e-01,4.78e-01,
191,3.24e-01,4.82e-01,
192,3.28e-01,4.80e-01,
193,3.20e-01,4.82e-01,
194,3.32e-01,4.80e-01,
195,3.20e-01,4.84e-01,
196,3.20e-01,4.84e-01,
197,3.28e-01,4.84e-01,
198,3.32e-01,4.84e-01,
199,3.24e-01,4.86e-01,
200,3.24e-01,4.84e-01,
201,3.36e-01,4.88e-01,
202,3.24e-01,4.86e-01,
203,3.32e-01,4.88e-01,
204,3.36e-01,4.88e-01,
205,3.24e-01,4.86e-01,
206,3.36e-01,4.86e-01,
207,3.24e-01,4.86e-01,
208,3.36e-01,4.86e-01,
209,3.28e-01,4.88e-01,
210,3.32e-01,4.86e-01,
211,3.40e-01,4.90e-01,
212,3.32e-01,4.90e-01,
213,3.40e-01,4.86e-01,
214,3.36e-01,4.90e-01,
215,3.40e-01,4.88e-01,
216,3.40e-01,4.90e-01,
217,3.36e-01,4.90e-01,
218,3.44e-01,4.88e-01,
219,3.36e-01,4.90e-01,
220,3.48e-01,4.90e-01,
221,3.40e-01,4.90e-01,
222,3.48e-01,4.90e-01,
223,3.36e-01,4.88e-01,
224,3.40e-01,4.90e-01,
225,3.52e-01,4.90e-01,
226,3.40e-01,4.88e-01,
227,3.48e-01,4.90e-01,
228,3.44e-01,4.90e-01,
229,3.52e-01,4.90e-01,
230,3.52e-01,4.92e-01,
231,3.44e-01,4.88e-01,
232,3.44e-01,4.90e-01,
233,3.56e-01,4.94e-01,
234,3.56e-01,4.94e-01,
235,3.44e-01,4.90e-01,
236,3.48e-01,4.90e-01,
237,3.56e-01,4.94e-01,
238,3.48e-01,4.92e-01,
239,3.60e-01,4.94e-01,
240,3.48e-01,4.92e-01,
241,3.56e-01,4.94e-01,
242,3.52e-01,4.92e-01,
243,3.60e-01,4.94e-01,
244,3.56e-01,4.92e-01,
245,3.60e-01,4.94e-01,
246,3.56e-01,4.92e-01,
247,3.60e-01,4.94e-01,
248,3.56e-01,4.92e-01,
249,3.64e-01,4.94e-01,
250,3.64e-01,4.92e-01,
251,3.56e-01,4.94e-01,
252,3.52e-01,4.94e-01,
253,3.64e-01,4.92e-01,
254,3.60e-01,4.94e-01,
255,3.64e-01,4.92e-01,
256,3.60e-01,4.94e-01,
257,3.72e-01,4.92e-01,
258,3.68e-01,4.92e-01,
259,3.60e-01,4.94e-01,
260,3.64e-01,4.92e-01,
261,3.68e-01,4.94e-01,
262,3.64e-01,4.92e-01,
263,3.76e-01,4.94e-01,
264,3.72e-01,4.92e-01,
265,3.64e-01,4.94e-01,
266,3.76e-01,4.94e-01,
267,3.68e-01,4.92e-01,
268,3.68e-01,4.92e-01,
269,3.76e-01,4.94e-01,
270,3.72e-01,4.92e-01,
271,3.80e-01,4.94e-01,
272,3.72e-01,4.94e-01,
273,3.80e-01,4.92e-01,
274,3.80e-01,4.92e-01,
275,3.72e-01,4.94e-01,
276,3.80e-01,4.92e-01,
277,3.72e-01,4.92e-01,
278,3.72e-01,4.92e-01,
279,3.84e-01,4.92e-01,
280,3.84e-01,4.92e-01,
281,3.76e-01,4.94e-01,
282,3.76e-01,4.94e-01,
283,3.88e-01,4.92e-01,
284,3.84e-01,4.92e-01,
285,3.76e-01,4.94e-01,
286,3.76e-01,4.94e-01,
287,3.88e-01,4.92e-01,
288,3.84e-01,4.94e-01,
289,3.88e-01,4.92e-01,
290,3.80e-01,4.92e-01,
291,3.92e-01,4.94e-01,
292,3.80e-01,4.94e-01,
293,3.92e-01,4.92e-01,
294,3.84e-01,4.92e-01,
295,3.96e-01,4.94e-01,
296,3.96e-01,4.92e-01,
297,3.84e-01,4.94e-01,
298,3.96e-01,4.92e-01,
299,3.88e-01,4.94e-01,
300,3.88e-01,4.92e-01,
301,3.96e-01,4.94e-01,
302,3.84e-01,4.92e-01,
303,4.00e-01,4.94e-01,
304,3.92e-01,4.92e-01,
305,3.96e-01,4.94e-01,
306,4.00e-01,4.92e-01,
307,3.92e-01,4.94e-01,
308,3.92e-01,4.92e-01,
309,4.04e-01,4.92e-01,
310,3.92e-01,4.92e-01,
311,4.00e-01,4.94e-01,
312,4.04e-01,4.92e-01,
313,3.96e-01,4.94e-01,
314,3.96e-01,4.92e-01,
315,4.08e-01,4.94e-01,
316,3.96e-01,4.92e-01,
317,4.08e-01,4.94e-01,
318,4.00e-01,4.94e-01,
319,4.08e-01,4.92e-01,
320,4.08e-01,4.92e-01,
321,4.04e-01,4.94e-01,
322,4.12e-01,4.94e-01,
323,4.00e-01,4.92e-01,
324,4.04e-01,4.94e-01,
325,4.16e-01,4.92e-01,
326,4.08e-01,4.92e-01,
327,4.12e-01,4.94e-01,
328,4.04e-01,4.92e-01,
329,4.16e-01,4.92e-01,
330,4.16e-01,4.92e-01,
331,4.04e-01,4.94e-01,
332,4.08e-01,4.92e-01,
333,4.16e-01,4.94e-01,
334,4.12e-01,4.92e-01,
335,4.20e-01,4.94e-01,
336,4.08e-01,4.92e-01,
337,4.16e-01,4.94e-01,
338,4.20e-01,4.92e-01,
339,4.12e-01,4.94e-01,
340,4.24e-01,4.92e-01,
341,4.08e-01,4.94e-01,
342,4.20e-01,4.92e-01,
343,4.16e-01,4.94e-01,
344,4.20e-01,4.92e-01,
345,4.20e-01,4.94e-01,
346,4.16e-01,4.92e-01,
347,4.28e-01,4.94e-01,
348,4.20e-01,4.92e-01,
349,4.28e-01,4.94e-01,
350,4.16e-01,4.92e-01,
351,4.32e-01,4.94e-01,
352,4.20e-01,4.94e-01,
353,4.32e-01,4.92e-01,
354,4.24e-01,4.94e-01,
355,4.32e-01,4.92e-01,
356,4.20e-01,4.92e-01,
357,4.32e-01,4.94e-01,
358,4.24e-01,4.94e-01,
359,4.36e-01,4.92e-01,
360,4.36e-01,4.92e-01,
361,4.28e-01,4.94e-01,
362,4.28e-01,4.92e-01,
363,4.36e-01,4.94e-01,
364,4.28e-01,4.94e-01,
365,4.36e-01,4.92e-01,
366,4.28e-01,4.92e-01,
367,4.40e-01,4.94e-01,
368,4.32e-01,4.94e-01,
369,4.40e-01,4.92e-01,
370,4.32e-01,4.94e-01,
371,4.44e-01,4.92e-01,
372,4.32e-01,4.94e-01,
373,4.40e-01,4.92e-01,
374,4.36e-01,4.94e-01,
375,4.44e-01,4.92e-01,
376,4.40e-01,4.92e-01,
377,4.44e-01,4.94e-01,
378,4.44e-01,4.92e-01,
379,4.36e-01,4.92e-01,
380,4.36e-01,4.92e-01,
381,4.48e-01,4.92e-01,
382,4.48e-01,4.92e-01,
383,4.40e-01,4.94e-01,
384,4.44e-01,4.92e-01,
385,4.48e-01,4.94e-01,
386,4.44e-01,4.94e-01,
387,4.52e-01,4.92e-01,
388,4.44e-01,4.92e-01,
389,4.52e-01,4.94e-01,
390,4.56e-01,4.92e-01,
391,4.44e-01,4.94e-01,
392,4.56e-01,4.94e-01,
393,4.44e-01,4.92e-01,
394,4.48e-01,4.92e-01,
395,4.56e-01,4.92e-01,
396,4.60e-01,4.92e-01,
397,4.48e-01,4.94e-01,
398,4.60e-01,4.92e-01,
399,4.52e-01,4.92e-01,
400,4.60e-01,4.92e-01,
401,4.52e-01,4.94e-01,
402,4.48e-01,4.94e-01,
403,4.64e-01,4.92e-01,
404,4.64e-01,4.94e-01,
405,4.56e-01,4.92e-01,
406,4.56e-01,4.94e-01,
407,4.64e-01,4.92e-01,
408,4.64e-01,4.92e-01,
409,4.56e-01,4.94e-01,
410,4.68e-01,4.92e-01,
411,4.56e-01,4.92e-01,
412,4.56e-01,4.92e-01,
413,4.68e-01,4.94e-01,
414,4.68e-01,4.92e-01,
415,4.64e-01,4.94e-01,
416,4.72e-01,4.92e-01,
417,4.64e-01,4.94e-01,
418,4.72e-01,4.94e-01,
419,4.64e-01,4.92e-01,
