Vsweep,uVsweep,Vhoriz,uVhoriz
V,V,V,V
0.6308499999999999,0.008150306742693758,0.02273,2e-05
0.49450000000000005,0.006793379129711519,0.0179,3e-05
0.9428999999999996,0.010542770034483355,0.0339376,5.000999900019995e-05
1.3929300000000002,0.012284750709721392,0.05,5e-05
0.4982500000000001,0.006575522792904001,0.0179,2e-05
0.6257499999999998,0.007703083798064214,0.02273,2e-05
0.9500499999999998,0.008990967689854086,0.03395,2e-05
